Actual_Disease,Predicted_Disease,Correct,Prob_Alternaria_%,Prob_Apple Scab_%,Prob_Cedar Apple Rust_%,Prob_Fire Blight_%,Prob_Healthy_%,Prob_Powdery Mildew_%
Apple Scab,Apple Scab,True,1.7556663e-11,99.99964,0.0003413667,1.2818312e-05,3.089437e-06,6.5848695e-11
Apple Scab,Apple Scab,True,8.56487e-09,99.99579,0.0035980288,0.0004905689,0.00012581106,1.8391246e-08
Apple Scab,Apple Scab,True,2.4785496e-09,97.664925,2.3350546,1.2594374e-05,8.949018e-06,1.22166375e-08
Fire Blight,Fire Blight,True,0.023442794,1.5738198e-05,0.0006417101,99.96442,0.011373782,0.000105986284
Apple Scab,Apple Scab,True,8.995719e-06,98.34176,1.0096505,0.6358759,0.012641102,6.0746737e-05
Alternaria,Alternaria,True,100.0,3.336242e-10,2.8668043e-09,8.6723025e-11,9.5335145e-07,3.1968276e-13
Cedar Apple Rust,Cedar Apple Rust,True,5.9706207e-07,0.05610723,99.943726,0.00013059717,3.719553e-05,3.476407e-07
Cedar Apple Rust,Cedar Apple Rust,True,8.908476e-09,0.0017249081,99.99818,0.00010181535,1.5505751e-06,2.2140641e-08
Fire Blight,Fire Blight,True,8.6707705e-06,0.00014530125,0.0004687341,99.98665,0.0126849,5.087383e-05
Powdery Mildew,Powdery Mildew,True,2.1020599e-06,1.0303743e-06,2.5805694e-08,1.0840148e-05,0.86274797,99.13724
Alternaria,Alternaria,True,100.0,6.970839e-18,4.846512e-19,2.1469582e-23,4.767247e-10,1.7576062e-22
Powdery Mildew,Powdery Mildew,True,2.3473583e-06,8.1390033e-07,7.3789366e-08,1.6138434e-06,0.81280375,99.18719
Powdery Mildew,Powdery Mildew,True,0.00093007996,0.0001263319,3.0326393e-05,0.11588618,1.6428328,98.240204
Powdery Mildew,Powdery Mildew,True,5.9616477e-06,2.6079006e-06,1.9007906e-08,5.8904367e-05,2.3983676,97.60157
Cedar Apple Rust,Cedar Apple Rust,True,5.611276e-09,0.21773154,99.78136,0.0009082271,2.181762e-06,4.1307224e-09
Alternaria,Alternaria,True,99.999985,3.772068e-09,9.671631e-10,1.4478532e-11,6.093961e-06,7.494992e-12
Powdery Mildew,Powdery Mildew,True,7.987021e-08,7.3458413e-09,2.299823e-12,8.4392144e-07,17.741673,82.25832
Apple Scab,Apple Scab,True,1.3641256e-06,98.96168,1.0307043,0.0075801755,3.1644075e-05,9.507609e-08
Cedar Apple Rust,Cedar Apple Rust,True,1.6260586e-07,0.046188552,99.91892,0.034525353,0.00037001795,2.6457308e-06
Fire Blight,Fire Blight,True,0.044701796,2.9040361e-06,5.657449e-07,99.944016,0.011277393,1.9922899e-08
Apple Scab,Apple Scab,True,4.89278e-07,99.95676,0.028578678,0.014513762,0.00014973921,6.8751626e-07
Cedar Apple Rust,Cedar Apple Rust,True,5.7656724e-08,0.06065311,99.93922,0.00013239174,1.941117e-06,2.1697035e-08
Fire Blight,Fire Blight,True,0.004004123,0.00037099546,0.00073969364,99.960236,0.03380776,0.00084344053
Healthy,Powdery Mildew,False,1.14280006e-07,5.212607e-08,2.2859772e-10,4.632971e-08,3.3618445,96.638145
Apple Scab,Apple Scab,True,1.466733e-09,99.9056,0.0943696,1.1866944e-08,2.478614e-05,9.989323e-10
Healthy,Healthy,True,6.356959e-17,3.285097e-20,9.8849293e-29,1.6343381e-20,100.0,1.1352589e-11
Cedar Apple Rust,Cedar Apple Rust,True,1.3711168e-07,0.0020118149,99.99716,0.00082090334,4.543851e-06,8.1562646e-08
Cedar Apple Rust,Cedar Apple Rust,True,3.223226e-07,0.0038283367,99.99161,0.0045086937,5.1807023e-05,1.2644799e-06
Apple Scab,Apple Scab,True,4.1660762e-08,98.43619,1.563639,3.2490177e-06,0.00017363495,4.5254276e-07
Apple Scab,Apple Scab,True,2.4281095e-09,99.99345,0.0065504913,3.9854404e-09,2.890824e-06,6.9893515e-11
Healthy,Healthy,True,2.42938e-12,4.186031e-12,9.522414e-20,1.4580425e-22,99.99975,0.00025467388
Cedar Apple Rust,Cedar Apple Rust,True,6.652989e-07,0.3523376,99.5689,0.07790454,0.0008561754,8.45519e-06
Powdery Mildew,Powdery Mildew,True,3.7825783e-05,6.322592e-05,1.8787028e-05,0.008823751,1.2544148,98.73664
Fire Blight,Fire Blight,True,3.2082717e-05,0.00025396867,0.0017592373,99.49437,0.49894586,0.0046442426
Powdery Mildew,Powdery Mildew,True,1.7684135e-05,4.466349e-06,8.382194e-08,0.0002816671,3.3520925,96.64761
Powdery Mildew,Powdery Mildew,True,2.7574788e-06,1.5162019e-06,2.0075373e-07,5.0013394e-05,0.6072544,99.39269
Healthy,Healthy,True,1.4443039e-12,4.7518386e-13,1.3254097e-21,3.2425938e-16,99.99988,0.00011586268
Alternaria,Alternaria,True,100.0,1.4017272e-10,1.4571235e-14,1.554436e-20,7.2047203e-07,4.089826e-17
Alternaria,Alternaria,True,100.0,7.6662174e-13,6.7675e-14,7.7055105e-19,1.3690396e-06,4.7899824e-16
Powdery Mildew,Powdery Mildew,True,3.7327216e-06,7.5924754e-06,9.33217e-07,8.594287e-05,1.0563648,98.943535
Apple Scab,Cedar Apple Rust,False,2.1468285e-10,25.933495,74.06646,4.793751e-05,1.8898239e-06,9.2598595e-09
Alternaria,Alternaria,True,100.0,9.068781e-13,1.7617328e-16,1.568261e-26,6.3934644e-09,1.660676e-21
Fire Blight,Fire Blight,True,0.12453051,0.00012977427,0.000710143,98.24815,1.5364558,0.09001971
Apple Scab,Apple Scab,True,1.8549317e-13,98.49851,1.5014939,4.30598e-10,1.1914425e-07,5.590844e-14
Alternaria,Alternaria,True,100.0,1.10495414e-13,4.574523e-16,1.2350139e-21,4.9566857e-08,1.7286516e-18
Alternaria,Alternaria,True,100.0,6.0367195e-10,1.772906e-10,6.560931e-16,2.4970768e-06,4.443724e-14
Alternaria,Alternaria,True,100.0,3.2147536e-14,4.8910463e-13,6.1146495e-14,3.4012558e-08,6.103478e-17
Cedar Apple Rust,Cedar Apple Rust,True,8.319631e-08,3.1421368,96.84251,0.015228316,0.00013218545,1.6151138e-06
Cedar Apple Rust,Cedar Apple Rust,True,0.00023528028,0.021185294,99.88843,0.08890341,0.0011892052,5.896407e-05
Healthy,Healthy,True,1.6957836e-15,7.7937014e-12,2.1063919e-22,7.7132796e-20,99.99974,0.00025714881
Healthy,Healthy,True,2.8601692e-20,1.5750981e-12,2.7592768e-21,1.0530283e-13,100.0,7.7883505e-10
Apple Scab,Apple Scab,True,4.9486223e-14,100.0,2.9846394e-06,1.4798159e-14,2.3475354e-07,3.0346434e-17
Powdery Mildew,Powdery Mildew,True,1.885285e-06,8.82489e-06,3.5833085e-07,4.1104195e-05,1.3324082,98.66754
Healthy,Healthy,True,2.7714962e-11,8.5269536e-17,7.9525325e-20,6.53569e-12,100.0,1.1576455e-07
Alternaria,Alternaria,True,99.999985,5.3675433e-09,4.507968e-08,8.837935e-11,1.0246989e-05,4.30706e-11
Alternaria,Alternaria,True,100.0,1.8108655e-10,2.318689e-12,8.348136e-16,1.1430556e-06,1.274324e-14
Fire Blight,Fire Blight,True,0.006121596,21.315094,0.040805712,77.219025,1.3090515,0.10990704
Powdery Mildew,Powdery Mildew,True,0.0002934995,2.1596122e-06,1.6867555e-06,0.0052188863,1.0628642,98.931625
Cedar Apple Rust,Cedar Apple Rust,True,1.8726391e-06,9.611772,90.094604,0.2920343,0.0015636247,1.6505925e-05
Powdery Mildew,Powdery Mildew,True,0.0005787995,1.8849658e-05,1.7722202e-06,0.008011613,3.7944186,96.19696
Fire Blight,Fire Blight,True,0.0018589762,4.357611e-07,3.5136907e-06,99.99246,0.0056659826,1.823222e-07
Alternaria,Alternaria,True,99.999985,2.3617337e-09,1.699551e-11,9.322256e-09,1.3232949e-05,1.5692767e-13
Powdery Mildew,Powdery Mildew,True,1.5992113e-05,3.303056e-06,6.581006e-08,0.00074322167,2.5506594,97.44858
Alternaria,Alternaria,True,100.0,6.8715785e-15,1.422001e-15,2.0083433e-23,3.4847908e-08,2.7911452e-19
Fire Blight,Fire Blight,True,3.225816e-06,5.87178e-07,0.0008426894,99.997116,0.002034199,6.502667e-07
Healthy,Healthy,True,2.8658875e-23,1.6983635e-24,1.7608072e-37,1.925879e-31,100.0,1.3114481e-12
Healthy,Healthy,True,8.1925924e-07,1.0165587e-07,6.425449e-11,1.5048335e-12,99.882355,0.11764069
Powdery Mildew,Powdery Mildew,True,5.3657197e-05,2.353293e-05,2.864763e-06,0.0023403077,1.3118607,98.68572
Healthy,Healthy,True,3.9216863e-12,6.548854e-11,7.0038995e-18,1.0809628e-12,99.89756,0.10243439
Apple Scab,Apple Scab,True,0.0004202105,99.654976,0.32203305,0.021111788,0.0014012428,6.3616855e-05
Fire Blight,Fire Blight,True,0.010948656,1.178932e-06,2.569457e-05,97.69051,2.2972207,0.0012958827
Powdery Mildew,Powdery Mildew,True,1.09856e-07,1.1770869e-07,3.2882833e-10,5.397781e-07,4.3881025,95.61189
Fire Blight,Fire Blight,True,1.8116798e-05,8.048144e-05,0.0050342972,99.965645,0.029211968,1.2539209e-05
Powdery Mildew,Powdery Mildew,True,2.0837302e-07,1.3325321e-07,2.37277e-10,2.0729174e-06,8.240003,91.759995
Cedar Apple Rust,Cedar Apple Rust,True,5.083855e-07,0.0065202955,99.99146,0.0020023384,8.580716e-06,3.0978032e-07
Alternaria,Alternaria,True,100.0,5.2623156e-11,1.1904925e-11,1.4917303e-13,7.624869e-07,2.5509597e-14
Apple Scab,Apple Scab,True,4.3224625e-12,99.96181,0.038196098,1.5130075e-07,1.5790908e-06,1.4038449e-11
Healthy,Healthy,True,3.1476677e-05,3.170874e-08,1.576009e-11,5.334826e-07,99.738434,0.26152736
Fire Blight,Fire Blight,True,0.0049448083,0.0003168402,0.0040990654,99.94334,0.04182821,0.005479044
Alternaria,Alternaria,True,100.0,7.2194145e-10,1.7604551e-10,1.4207108e-11,5.302244e-07,4.0246134e-14
Apple Scab,Apple Scab,True,3.0341983e-12,99.99805,0.0019587805,4.609976e-09,3.9384128e-07,3.0029815e-12
Powdery Mildew,Powdery Mildew,True,7.0412357e-06,1.4428613e-06,6.0294434e-07,4.4886012e-05,0.5195154,99.48043
Apple Scab,Apple Scab,True,1.1327224e-10,99.98647,0.013414995,0.00010907623,7.4436284e-06,1.3654624e-09
Apple Scab,Apple Scab,True,7.3541917e-10,99.9471,0.05287478,2.041583e-05,1.0124526e-06,6.4180383e-10
Powdery Mildew,Powdery Mildew,True,1.2788345e-06,1.154443e-06,2.531083e-08,6.053257e-06,1.1346035,98.86539
Fire Blight,Fire Blight,True,5.3060285e-05,0.0012499386,15.228948,84.72367,0.0459397,0.00014482977
Fire Blight,Fire Blight,True,0.0018285555,0.14708173,0.0023409894,99.82429,0.024171982,0.00028227427
Healthy,Healthy,True,8.0583935e-16,3.584158e-13,1.6542686e-24,2.1490237e-30,100.0,5.3484086e-07
Powdery Mildew,Powdery Mildew,True,0.0027223108,0.007903296,0.0008779028,0.4163747,3.2080975,96.36403
Powdery Mildew,Powdery Mildew,True,1.0101062e-05,2.4053375e-07,1.202933e-09,0.00050867774,11.2302,88.76928
Cedar Apple Rust,Cedar Apple Rust,True,6.7467184e-08,0.10431204,99.88009,0.0155096715,8.665078e-05,8.5039494e-07
Fire Blight,Fire Blight,True,5.541151e-06,2.1155742e-07,0.0014642297,99.980774,0.017741606,6.535052e-06
Cedar Apple Rust,Cedar Apple Rust,True,5.776536e-07,0.19231927,99.461655,0.34577367,0.00025245486,9.520029e-07
Fire Blight,Fire Blight,True,2.2659784e-05,0.0018537872,0.0021397378,99.97787,0.01804809,6.749007e-05
Healthy,Healthy,True,2.112475e-20,5.773284e-23,5.212368e-38,0.0,100.0,4.6090275e-17
Powdery Mildew,Powdery Mildew,True,1.5739678e-07,2.5702957e-07,1.107789e-09,2.3572014e-07,2.3028405,97.69716
Cedar Apple Rust,Cedar Apple Rust,True,4.717796e-09,0.015440731,99.984505,5.6514626e-05,2.4676358e-06,1.6500113e-08
Fire Blight,Fire Blight,True,0.0071357223,9.754248e-07,0.00031434564,99.971146,0.021268576,0.000130635
Fire Blight,Fire Blight,True,0.0012851383,0.00019747046,0.00012915007,99.983894,0.01438869,0.00010515249
Healthy,Healthy,True,1.7437618e-07,1.1844123e-13,1.9755263e-15,1.9660369e-09,100.0,1.0207776e-06
Healthy,Healthy,True,1.302244e-18,2.558522e-14,3.8201902e-23,2.0861416e-15,100.0,6.5029286e-07
Healthy,Healthy,True,8.940284e-19,2.9416925e-16,2.759201e-14,4.7783364e-05,99.999954,2.1729442e-16
Healthy,Healthy,True,3.6603364e-17,7.185096e-17,3.1124262e-27,7.5650216e-22,99.99993,7.189293e-05
Powdery Mildew,Powdery Mildew,True,1.444086e-06,1.8406238e-06,2.3727587e-09,3.3829792e-06,8.894644,91.10535
Fire Blight,Fire Blight,True,0.0028827935,0.0008046054,2.9026006e-07,99.890076,0.10623324,2.7096385e-06
Apple Scab,Apple Scab,True,1.4636671e-06,99.96473,0.035016388,1.3701154e-05,0.00024758425,1.7489681e-07
Fire Blight,Fire Blight,True,0.011039532,0.9920241,0.3874987,98.57626,0.032232057,0.0009456287
Powdery Mildew,Powdery Mildew,True,4.9323273e-07,8.008096e-07,1.39044625e-08,2.27325e-06,1.0471526,98.95285
Alternaria,Alternaria,True,100.0,1.5617674e-09,7.833472e-15,1.794543e-22,4.5072056e-07,1.20443924e-17
Apple Scab,Apple Scab,True,9.571247e-08,99.99566,0.0043218397,2.8560694e-06,1.7448192e-05,1.5862664e-08
Cedar Apple Rust,Cedar Apple Rust,True,2.2613299e-06,0.074640565,99.91622,0.009051383,8.636601e-05,1.896503e-06
Fire Blight,Fire Blight,True,1.42494155e-05,9.657122e-05,0.00075403467,99.98349,0.015570331,6.947225e-05
Healthy,Healthy,True,7.3868826e-08,1.3173923e-10,2.5615123e-14,1.1084208e-10,99.97568,0.024326162
Apple Scab,Apple Scab,True,1.4607197e-10,99.78933,0.21066633,1.3101984e-05,1.8461991e-06,3.756983e-10
Healthy,Healthy,True,1.6044364e-17,2.38103e-16,3.1951612e-26,9.597051e-20,99.99925,0.00075111445
Fire Blight,Fire Blight,True,7.28985e-06,1.842415e-05,1.40371285e-05,99.95715,0.042751543,4.987955e-05
Alternaria,Alternaria,True,99.9951,4.7044665e-05,0.00017613683,0.00051587535,0.0040450473,0.00011303459
Cedar Apple Rust,Cedar Apple Rust,True,3.1335446e-07,0.024322623,99.84652,0.12905705,0.0001084632,5.775994e-07
Powdery Mildew,Powdery Mildew,True,3.6756876e-06,1.4379848e-06,8.897383e-08,2.8001867e-05,0.69811434,99.30186
Healthy,Healthy,True,1.2952846e-12,4.3098408e-10,2.5674392e-21,1.6718253e-28,100.0,8.7576225e-08
Apple Scab,Apple Scab,True,4.9419064e-08,99.94116,0.05834418,0.00034002014,0.00015104182,4.186926e-07
Cedar Apple Rust,Cedar Apple Rust,True,5.076367e-10,0.0050840597,99.99491,3.5303085e-06,1.957378e-07,1.1277029e-09
Cedar Apple Rust,Cedar Apple Rust,True,1.6377477e-06,1.1544677,98.83929,0.006084743,0.00015586762,8.748165e-06
Alternaria,Alternaria,True,100.0,4.0928803e-08,3.1799556e-07,1.5845412e-09,4.6974765e-06,4.1256967e-12
Alternaria,Alternaria,True,100.0,2.6547788e-11,4.1849997e-14,1.1244941e-19,6.7194713e-07,4.3157335e-16
Alternaria,Alternaria,True,99.99977,4.5665026e-08,3.8150283e-05,2.4608851e-05,0.00016521942,1.2819416e-07
Powdery Mildew,Powdery Mildew,True,5.398438e-07,1.1242709e-06,8.915854e-09,1.6575763e-06,2.7855415,97.214455
Fire Blight,Fire Blight,True,2.5270322e-06,0.00024473807,0.00024358011,99.99828,0.0012151534,6.10373e-07
Powdery Mildew,Powdery Mildew,True,7.842496e-06,2.8547622e-06,1.4082579e-07,7.9901656e-05,0.9733783,99.02653
Cedar Apple Rust,Cedar Apple Rust,True,2.691713e-09,0.003900932,99.99604,5.3552147e-05,2.3183657e-06,1.5978632e-08
Healthy,Healthy,True,1.17541864e-14,1.3202781e-15,7.276783e-26,6.693058e-33,100.0,2.995799e-11
Cedar Apple Rust,Cedar Apple Rust,True,8.809259e-09,0.0077156844,99.9875,0.004767424,1.2746761e-05,4.89672e-08
Apple Scab,Apple Scab,True,2.568722e-06,99.9954,0.004258839,0.00016290789,0.00017421236,5.005568e-07
Powdery Mildew,Powdery Mildew,True,0.0025618754,0.00018376972,0.00010131514,0.2961628,2.1461773,97.5548
Powdery Mildew,Powdery Mildew,True,2.2723225e-07,2.929525e-07,2.3313727e-09,1.2057591e-06,1.4896312,98.51037
Apple Scab,Apple Scab,True,2.1864048e-07,99.986496,0.012118296,0.0010679229,0.00031377687,6.8856207e-07
Fire Blight,Fire Blight,True,9.827709e-05,0.011796299,22.263426,77.65445,0.06982791,0.00040790314
Apple Scab,Apple Scab,True,3.5737878e-07,99.98822,0.011641534,4.2067524e-07,0.00013171873,8.351753e-09
Cedar Apple Rust,Cedar Apple Rust,True,2.0695866e-08,0.052045833,99.938774,0.009120693,6.33953e-05,3.4951563e-07
Alternaria,Alternaria,True,100.0,2.9751327e-12,1.6134926e-13,2.2450414e-12,2.2351432e-07,1.0939886e-17
Healthy,Healthy,True,1.6298322e-18,1.2915718e-12,1.3196786e-23,1.7666169e-18,100.0,1.9283726e-07
Cedar Apple Rust,Cedar Apple Rust,True,2.454616e-07,0.23702951,99.7629,4.769383e-05,2.0409323e-05,2.7922025e-07
Alternaria,Alternaria,True,99.99998,9.100402e-09,2.9261146e-08,3.377771e-06,2.7921438e-05,8.4811447e-10
Fire Blight,Fire Blight,True,0.0015051572,2.2753281e-07,9.072382e-06,99.988235,0.010244678,1.5922943e-06
Alternaria,Alternaria,True,100.0,1.2125125e-15,4.2010663e-18,6.2532093e-22,3.4384728e-09,5.559516e-21
Healthy,Healthy,True,1.8469052e-08,9.083315e-08,2.746067e-11,8.9603476e-05,99.02919,0.97072357
Alternaria,Alternaria,True,100.0,8.774177e-15,1.6322498e-14,2.2701122e-18,1.0598497e-08,4.040218e-18
Apple Scab,Apple Scab,True,2.646841e-09,98.92351,1.0764227,5.8712892e-05,2.7403298e-06,7.1579707e-09
Healthy,Healthy,True,1.7708164e-15,4.317893e-15,8.893709e-29,1.6622288e-36,100.0,1.8880416e-13
Alternaria,Alternaria,True,99.99998,6.3202993e-10,2.8957972e-10,1.8715754e-07,2.4011391e-05,7.589893e-12
Fire Blight,Fire Blight,True,1.1856481e-05,0.000101665384,0.006857129,99.98324,0.009764366,1.646637e-05
Powdery Mildew,Powdery Mildew,True,9.981662e-07,6.247604e-07,4.2302663e-08,7.2691414e-06,0.56565756,99.434326
Alternaria,Alternaria,True,99.999916,4.648828e-08,5.2691384e-08,3.047991e-08,7.932467e-05,2.2909385e-09
Apple Scab,Apple Scab,True,1.3038581e-10,99.94875,0.05122779,1.829125e-07,1.2098925e-05,1.9307307e-09
Apple Scab,Apple Scab,True,2.2877454e-07,99.98087,0.019071465,1.2730973e-05,4.183516e-05,9.906736e-08
Powdery Mildew,Powdery Mildew,True,1.5116336e-06,5.097713e-06,6.490066e-08,8.089931e-06,2.186495,97.813484
Fire Blight,Fire Blight,True,0.0016920172,1.0830789e-05,8.242667e-05,99.95083,0.04682696,0.00056080136
Cedar Apple Rust,Cedar Apple Rust,True,1.2923365e-06,34.53051,65.465836,0.003507805,0.00013505868,3.7997286e-06
Healthy,Healthy,True,6.7019753e-12,2.0444027e-06,1.2320666e-14,4.366923e-21,99.99989,0.00010634034
Alternaria,Alternaria,True,100.0,6.3455224e-10,2.7968907e-11,3.7005806e-15,5.0850476e-06,2.248623e-13
Healthy,Healthy,True,5.0772737e-11,1.4761814e-12,3.7720364e-19,1.4293124e-13,99.99394,0.006054294
Healthy,Healthy,True,4.1555016e-16,1.7262779e-12,1.9860224e-14,1.000055e-06,100.0,5.1358946e-08
Cedar Apple Rust,Cedar Apple Rust,True,6.6107077e-06,0.026411368,99.92793,0.045626484,2.8701339e-05,1.6431486e-06
Healthy,Healthy,True,5.063637e-14,7.94304e-13,2.1347084e-23,2.4648807e-32,100.0,9.316463e-09
Alternaria,Alternaria,True,100.0,3.3748984e-14,3.018899e-14,6.546967e-20,3.589945e-06,4.207387e-17
Alternaria,Alternaria,True,99.999985,2.0365389e-10,3.2305558e-11,2.6446108e-18,1.4294659e-05,2.5218551e-14
Cedar Apple Rust,Cedar Apple Rust,True,1.7582989e-10,0.08207294,99.917915,4.5952943e-06,3.4940936e-07,2.5268077e-10
Alternaria,Alternaria,True,100.0,5.882572e-16,7.527849e-18,1.1286384e-24,1.2333766e-08,2.4882956e-21
Fire Blight,Fire Blight,True,8.263495e-06,1.9611505e-06,0.0005653872,99.9124,0.08696012,7.293556e-05
Cedar Apple Rust,Cedar Apple Rust,True,5.520765e-06,0.036578596,99.94561,0.017750915,4.918408e-05,3.2427365e-06
Cedar Apple Rust,Cedar Apple Rust,True,1.0727794e-07,0.0014783884,99.99754,0.00096682605,1.1030113e-05,1.4480831e-07
Apple Scab,Apple Scab,True,1.6286592e-06,99.72977,0.26862913,4.743152e-06,0.001597124,3.0290224e-07
Healthy,Healthy,True,1.5390687e-16,3.8422813e-19,1.0929877e-24,1.5326966e-13,100.0,9.387566e-12
Apple Scab,Apple Scab,True,0.0003941232,99.89423,0.084323175,0.017097263,0.003861769,9.858654e-05
Powdery Mildew,Powdery Mildew,True,2.552361e-07,2.1713353e-07,1.3080312e-08,7.102757e-07,0.3693267,99.63068
Apple Scab,Apple Scab,True,4.27065e-07,99.9996,0.00035753593,8.097506e-06,2.5190133e-05,3.8247228e-09
Powdery Mildew,Powdery Mildew,True,4.0753218e-07,4.5763565e-07,4.5078284e-08,1.3763726e-06,0.53534305,99.464645
Alternaria,Alternaria,True,100.0,2.594712e-10,1.7456813e-08,4.0218857e-12,3.8409075e-06,2.4716188e-12
Cedar Apple Rust,Cedar Apple Rust,True,4.5242837e-11,0.00019651379,99.99979,1.8168186e-05,4.2229864e-08,6.79782e-11
Alternaria,Alternaria,True,100.0,2.4703167e-13,1.4621705e-11,6.91141e-14,4.314823e-07,6.8585367e-15
Apple Scab,Apple Scab,True,3.751226e-06,99.789314,0.20692141,1.3251369e-05,0.0037485708,1.14082944e-07
Powdery Mildew,Powdery Mildew,True,2.1207578e-07,1.0464786e-07,1.4927729e-09,8.558824e-07,0.65129006,99.34871
Healthy,Healthy,True,6.5341877e-14,6.853553e-08,2.6605868e-12,2.5701095e-06,100.0,8.846421e-07
Alternaria,Alternaria,True,99.99854,4.1519838e-10,2.406828e-10,3.738447e-05,0.0014187853,5.3021254e-11
Fire Blight,Fire Blight,True,0.0046694106,9.415065e-06,0.021220341,99.970215,0.0038665098,1.1481775e-05
Alternaria,Alternaria,True,99.999954,7.021716e-11,1.03137256e-10,2.0148967e-07,4.534404e-05,1.0623492e-11
Healthy,Healthy,True,1.0382089e-16,1.463243e-17,7.1033133e-25,8.806669e-15,100.0,1.4032187e-08
Alternaria,Alternaria,True,99.99909,8.437095e-08,0.00031433252,6.9446214e-06,0.0005886707,4.645958e-06
Fire Blight,Fire Blight,True,2.727852e-05,0.0016763535,0.0010295901,99.84972,0.144489,0.003065887
Fire Blight,Fire Blight,True,5.3305507e-06,0.046555992,0.000102594,99.947044,0.006299073,3.4604926e-07
Healthy,Healthy,True,1.9234509e-14,4.2445338e-15,1.4701113e-20,3.914106e-11,100.0,9.150309e-08
Apple Scab,Apple Scab,True,7.714295e-12,99.99991,9.244438e-05,5.702075e-06,2.8711402e-06,3.8597014e-11
Alternaria,Alternaria,True,99.999725,1.0738412e-10,2.5162487e-12,1.4002815e-16,0.00027162084,4.0586152e-13
Fire Blight,Fire Blight,True,0.0049191536,0.008207605,0.0037845054,99.908134,0.06889967,0.0060479445
Alternaria,Alternaria,True,99.999985,7.396491e-08,3.3616246e-07,1.316109e-08,8.002893e-06,1.10901816e-10
Fire Blight,Fire Blight,True,2.9669289e-05,0.014437893,0.0017908791,99.96214,0.021482695,0.00010895592
Alternaria,Alternaria,True,100.0,8.021934e-14,3.7517796e-15,3.4781343e-17,2.0273639e-08,7.469353e-18
Cedar Apple Rust,Cedar Apple Rust,True,0.0009566041,0.06184443,99.922386,0.014453268,0.0003193024,4.99083e-05
Alternaria,Alternaria,True,100.0,2.4013096e-14,2.3620758e-17,1.8450748e-25,5.393457e-09,1.1160997e-21
Fire Blight,Fire Blight,True,9.897806e-06,2.4116587e-05,0.00013233547,99.83808,0.161642,0.000119293996
Alternaria,Alternaria,True,99.999985,1.4051468e-08,9.5175e-12,3.8524097e-18,8.584852e-06,8.564194e-14
Powdery Mildew,Powdery Mildew,True,2.1236874e-06,4.2104085e-07,5.2186087e-09,0.00014239176,4.876159,95.12369
Powdery Mildew,Powdery Mildew,True,2.0936524e-05,9.310642e-06,5.3271157e-07,0.0030795424,2.9893117,97.007576
Cedar Apple Rust,Cedar Apple Rust,True,1.8706698e-09,0.00061527,99.99938,4.4596643e-08,2.0205889e-07,1.996565e-10
Powdery Mildew,Powdery Mildew,True,0.00025612337,5.454256e-06,2.4451015e-07,0.00637265,2.9188406,97.074524
Fire Blight,Fire Blight,True,2.4648382e-06,5.530503e-07,8.026391e-06,99.99944,0.00054810924,4.874767e-09
Apple Scab,Apple Scab,True,1.5917864e-11,99.998924,0.0010710187,2.4284222e-06,3.4941809e-06,1.8761419e-10
Healthy,Healthy,True,2.0245324e-18,6.521224e-11,1.0752744e-18,4.231348e-12,100.0,1.4535029e-08
Fire Blight,Fire Blight,True,2.2360828e-06,2.632759e-07,1.8686209e-05,99.98896,0.0110151395,4.7886058e-08
Apple Scab,Apple Scab,True,5.2259436e-10,99.87598,0.12400142,2.7910044e-05,2.0019331e-06,2.0083166e-09
Powdery Mildew,Powdery Mildew,True,4.7069335e-07,6.946609e-08,9.206012e-11,5.6467616e-06,9.160969,90.83902
Healthy,Healthy,True,3.5253096e-27,1.7030013e-25,7.847e-42,5.1799266e-35,100.0,1.4010469e-12
Alternaria,Alternaria,True,100.0,2.7004315e-10,1.554784e-11,8.450973e-12,1.7262298e-07,3.665764e-15
Cedar Apple Rust,Cedar Apple Rust,True,6.156056e-10,0.015143264,99.9846,0.00025643525,3.9166193e-06,1.8965506e-08
Fire Blight,Fire Blight,True,6.6766943e-06,0.00026764235,0.00013994271,99.98977,0.009780074,2.6685671e-05
Cedar Apple Rust,Cedar Apple Rust,True,4.450077e-09,3.8707316,96.12885,0.00041084626,1.5529833e-05,1.3938663e-07
Healthy,Healthy,True,2.7536821e-14,1.5234586e-19,1.5363575e-25,9.893591e-17,100.0,4.597623e-09
Powdery Mildew,Powdery Mildew,True,0.000109106964,4.6788664e-06,7.119446e-08,0.00022423043,3.4999204,96.499756
Apple Scab,Apple Scab,True,1.14679335e-10,99.99672,0.0032804622,4.0644377e-08,3.9631675e-07,4.939657e-12
Alternaria,Alternaria,True,99.999985,6.327582e-11,6.575752e-12,3.9570648e-15,6.407231e-06,2.294119e-13
Powdery Mildew,Powdery Mildew,True,1.4045762e-06,3.660305e-07,1.6898772e-08,8.627787e-06,0.54448956,99.4555
Apple Scab,Apple Scab,True,1.1072107e-12,99.998344,0.0016529232,1.0399087e-07,7.5264745e-07,4.6901593e-12
Cedar Apple Rust,Cedar Apple Rust,True,5.8803147e-07,0.0049876845,99.993774,0.0012233133,8.730935e-06,1.9412607e-07
Healthy,Healthy,True,1.7164858e-06,1.9748678e-10,9.3565004e-15,3.0551107e-16,99.999985,1.24528615e-05
Powdery Mildew,Powdery Mildew,True,2.1400763e-07,8.977853e-08,4.7535615e-09,1.4254731e-07,0.31793687,99.68206
